,1_port1,1_port2,1_port3,1_port4,1_port5,2_port1,2_port2,3_port1,3_port2,4_port1,4_port2,5_port1,5_port2,5_port3,5_port4,5_port5
247,4107072.0,5576136.0,480.0,6528.0,480.0,480,4113120,6528,5582184,480,4107072,6768,720,2521896,4113360,3084960
248,4113120.0,1243308.0,1220.0,980.0,7268.0,980,4113620,7028,1254664,980,4113620,6528,980,980,4113620,1261212
249,4119908.0,480.0,480.0,720.0,480.0,720,4113120,480,980,480,4119168,980,480,480,4119168,480
250,4119168.0,480.0,480.0,480.0,480.0,480,4119168,720,720,720,4113120,480,480,480,4113120,480
251,323792.0,480.0,480.0,6528.0,480.0,6528,336128,480,480,6528,348224,480,6528,720,360080,720
252,480.0,480.0,480.0,480.0,480.0,480,480,480,480,480,480,720,720,480,720,480
253,480.0,847440.0,720.0,480.0,720.0,480,480,480,847200,480,480,480,480,847200,480,480
254,720.0,950016.0,480.0,720.0,480.0,480,480,480,943968,480,480,480,480,943968,480,480
255,480.0,950016.0,480.0,760.0,480.0,720,480,720,950256,720,480,760,480,950016,480,480
256,480.0,943968.0,480.0,480.0,480.0,480,720,480,950016,480,720,480,480,950016,480,480
257,480.0,950016.0,480.0,480.0,480.0,480,480,480,950016,480,480,720,720,950256,480,720
258,480.0,950016.0,720.0,480.0,720.0,480,480,480,950016,480,480,480,480,943968,720,480
259,720.0,950256.0,480.0,720.0,480.0,720,480,480,950016,480,480,480,480,950016,480,480
260,480.0,950016.0,480.0,393600.0,480.0,480,480,393840,944208,480,480,399648,480,950016,480,480
261,480.0,950016.0,480.0,1028640.0,480.0,480,720,1034688,950016,720,720,1028640,480,950256,480,480
262,480.0,943968.0,480.0,1028640.0,480.0,480,480,1028640,950016,480,480,1028880,720,950016,480,720
263,480.0,950016.0,720.0,1028640.0,1000.0,480,760,1028640,950016,480,480,1028640,480,950016,720,480
264,720.0,950256.0,480.0,1028880.0,480.0,480,480,1028640,943968,480,480,1028640,480,943968,480,480
265,480.0,950016.0,480.0,1034688.0,480.0,720,480,1028880,950256,480,480,1028640,480,950016,480,480
266,480.0,943968.0,480.0,1028640.0,387552.0,480,720,1415712,950016,720,720,1421760,480,950016,480,480
267,480.0,956064.0,480.0,1028640.0,1034688.0,480,480,2068896,950016,480,480,2063088,720,950256,480,720
268,480.0,943968.0,720.0,1028640.0,1022832.0,480,480,2044704,950016,480,480,2056800,480,943968,720,480
269,720.0,950256.0,480.0,1028880.0,1028640.0,720,480,2068896,950016,480,480,2056800,480,950016,480,480
270,480.0,950016.0,480.0,1028640.0,1028640.0,480,480,2057040,944208,720,480,2056800,480,950016,480,480
271,480.0,950016.0,480.0,1028640.0,1034688.0,480,720,2056800,950016,480,720,2056800,480,950256,480,720
272,480.0,943968.0,480.0,1028640.0,1923744.0,480,480,2952184,950016,480,480,2958192,720,950016,480,480
273,480.0,950256.0,720.0,1034688.0,2057040.0,480,480,3084960,950016,480,480,3097056,480,943968,720,480
274,720.0,950016.0,480.0,1028880.0,2056800.0,720,480,3084960,943968,480,480,3084960,480,950016,480,480
275,480.0,950016.0,480.0,1028640.0,2056800.0,480,480,3097296,950256,720,720,3084960,480,950016,480,480
276,480.0,943968.0,480.0,1028640.0,2056800.0,480,720,3084960,950016,480,480,3084960,480,950256,480,720
277,480.0,950016.0,720.0,1028640.0,2062848.0,480,480,3091008,950016,480,480,3085200,720,950016,720,480
278,720.0,950256.0,480.0,2800704.0,2057040.0,480,480,4863072,950016,480,480,4875168,480,943968,480,480
279,480.0,950016.0,480.0,3097296.0,2062848.0,720,480,5141280,950256,480,480,5147328,480,950016,480,480
280,480.0,950016.0,480.0,3084960.0,2056800.0,480,480,5147568,943968,720,720,5147328,480,950016,760,480
281,480.0,2722080.0,480.0,3084960.0,2056800.0,480,720,5153376,2722080,480,480,5147328,480,2716272,480,720
282,480.0,3012384.0,480.0,3084960.0,2056800.0,480,480,5147328,3006336,480,480,5141520,720,3006336,720,480
283,480.0,2516128.0,720.0,3109152.0,2069136.0,480,480,5165472,2521936,480,480,5177568,480,2521936,480,480
284,720.0,2050752.0,480.0,3073104.0,2056800.0,720,480,5129184,2050752,480,480,5123136,480,2056800,480,480
285,480.0,2068896.0,480.0,3103104.0,2062848.0,480,480,5171760,2069136,720,720,5171520,480,2062848,480,480
286,480.0,2389440.0,480.0,3078912.0,2050752.0,480,720,5111040,2389440,480,480,5117088,480,2383392,480,480
287,480.0,3006336.0,480.0,3084960.0,2056800.0,480,480,5153376,3000288,480,480,5147328,720,3006576,480,720
288,480.0,3000288.0,720.0,3084960.0,2056800.0,480,480,5135232,3006336,760,480,5141520,480,3006336,720,480
289,720.0,3048912.0,480.0,3121488.0,2081232.0,480,480,5219904,3048672,480,480,5207808,480,3042624,480,480
290,480.0,3000288.0,480.0,3084960.0,2056800.0,720,480,5129184,2994480,480,480,5141280,480,3006336,480,480
291,480.0,3036576.0,480.0,3121248.0,2080992.0,480,480,5189904,3042624,720,720,5189664,480,3030528,480,480
292,480.0,2957952.0,480.0,2626520.0,2020512.0,480,720,4658648,2957952,480,480,4652600,480,2958192,6528,720
293,480.0,3006336.0,480.0,2056800.0,2056800.0,480,480,4119168,3012384,480,480,4113360,720,3006336,720,480
294,480.0,2982384.0,720.0,273848.0,2044944.0,480,480,2299928,2982144,480,480,2305976,480,2982144,6528,480
295,720.0,3012384.0,480.0,720.0,2056800.0,720,480,2056800,3006576,480,480,2056800,480,3000288,480,480
296,480.0,3006336.0,2570880.0,480.0,2056800.0,480,720,4645584,3000288,720,720,4645344,480,3006616,480,480
297,480.0,3006336.0,3091008.0,480.0,2056800.0,480,480,5153376,3012384,480,480,5147328,720,3012624,480,720
298,480.0,3006336.0,3085200.0,480.0,1670936.0,480,480,4743320,3006336,480,480,4749608,480,3006336,720,6528
299,720.0,3012624.0,3091008.0,720.0,1034928.0,480,480,4119168,3012384,480,480,4113120,480,3000288,480,480
300,480.0,3006336.0,3084960.0,480.0,1028640.0,720,480,4113360,3006576,480,480,4113120,480,3006336,480,480
301,480.0,3012384.0,1543408.0,480.0,1028640.0,480,720,2565520,3006336,720,720,2565520,480,3012624,6528,480
302,480.0,3006336.0,480.0,480.0,1028640.0,480,480,1028640,3012384,480,480,1028880,720,3006336,480,720
303,480.0,3012624.0,720.0,480.0,1028880.0,480,480,1034688,3012384,480,480,1028640,480,3012384,720,480
304,720.0,3006336.0,480.0,720.0,134744.0,720,480,128696,3006336,480,480,128696,480,2994240,480,6528
305,480.0,3006336.0,480.0,480.0,480.0,480,480,720,3012624,720,720,480,480,3012384,480,480
306,480.0,3006336.0,480.0,480.0,480.0,480,720,480,2994240,480,480,480,480,3000528,480,720
307,480.0,1237600.0,720.0,6528.0,480.0,480,480,6528,1243648,480,480,6768,720,1249696,720,480
308,720.0,329600.0,480.0,6528.0,720.0,480,480,6528,335408,480,480,6528,480,335408,480,480
309,480.0,480.0,480.0,720.0,480.0,720,480,720,720,480,480,480,480,480,480,480
310,480.0,480.0,480.0,480.0,206112.0,480,720,212160,480,720,720,218208,480,480,480,480
311,480.0,480.0,480.0,480.0,3091008.0,480,480,3091008,480,480,480,3097296,720,720,480,720
312,480.0,480.0,720.0,480.0,3103344.0,480,480,3109152,480,480,480,3103104,480,480,720,480
313,720.0,720.0,480.0,2909808.0,3078912.0,720,480,5994048,480,480,480,6012192,480,480,480,480
314,480.0,480.0,480.0,5129184.0,3320832.0,480,480,8461872,720,720,480,8467680,480,480,480,480
315,480.0,480.0,480.0,5153376.0,7209696.0,480,720,12362592,480,480,720,12362592,480,720,480,720
316,480.0,480.0,480.0,5141280.0,7197600.0,480,480,12332352,480,480,480,12338640,720,480,720,480
317,720.0,720.0,164016.0,5159424.0,8939664.0,480,480,14285856,480,480,480,14304000,480,480,480,480
318,480.0,480.0,3091008.0,5141520.0,10294176.0,720,480,18519456,720,480,480,18513408,480,480,480,480
319,480.0,480.0,3084960.0,5147328.0,10269984.0,5776320,720,12725712,480,5794704,720,12701280,5806560,480,480,480
320,480.0,480.0,3084960.0,5141280.0,10282080.0,6169440,480,12338400,480,6169440,480,12338400,6169680,720,480,720
321,480.0,480.0,3097296.0,5153376.0,10312560.0,6187584,480,12374688,480,6187584,480,12374928,6187584,480,720,480
322,720.0,720.0,3072864.0,5129424.0,10263936.0,6157344,480,12314208,480,6157344,480,12320256,6157344,480,480,480
323,480.0,480.0,3091008.0,5153376.0,10300224.0,6181776,480,12350736,720,6175488,480,12356544,6181536,480,480,480
324,480.0,480.0,3084960.0,5141280.0,10276032.0,6169440,720,12338400,480,6169680,720,12338400,6169440,720,480,480
325,480.0,480.0,3091008.0,5153376.0,10306272.0,6181536,480,12374688,480,6187584,480,12368880,6187824,480,480,720
326,480.0,6768.0,3085200.0,5141280.0,10023984.0,6169440,480,12067968,6528,6169440,480,12055872,6169440,6528,720,480
327,720.0,6528.0,3091008.0,4276056.0,6169440.0,6169680,480,7348200,6528,6169440,480,7336104,6169440,6528,480,480
328,480.0,480.0,3084960.0,480.0,6169440.0,6175488,480,3085200,720,6169680,720,3084960,6169440,480,480,480
329,480.0,480.0,3084960.0,480.0,6181536.0,6175488,720,3091008,480,6181536,480,3091008,6175488,720,480,720
330,480.0,480.0,3091248.0,480.0,6169440.0,6175488,480,3084960,480,6169440,480,3085200,6175728,480,720,480
331,720.0,720.0,3091008.0,480.0,6187824.0,6187584,480,3091008,480,6187584,480,3097056,6187584,480,480,480
332,6528.0,480.0,3078912.0,720.0,3879496.0,3867640,6528,3079152,720,3861352,6528,3078912,3855304,480,6528,480
333,480.0,480.0,3091008.0,480.0,3091008.0,3091008,720,3091008,480,3091248,720,3084960,3084960,480,480,480
334,480.0,480.0,3084960.0,480.0,3078912.0,3084960,480,3084960,480,3084960,480,3084960,3085200,720,480,720
335,480.0,480.0,3218256.0,480.0,3218256.0,3218016,480,3218016,480,3218016,480,3218256,3218016,480,720,480
336,720.0,6768.0,1753280.0,480.0,2957952.0,2951904,480,1747232,6528,2957952,480,1741184,2957952,6528,480,480
337,480.0,480.0,480.0,720.0,3091008.0,3091248,480,720,720,3084960,480,480,3091008,480,480,480
338,480.0,480.0,480.0,480.0,3084960.0,3084960,720,480,480,3085200,720,480,3084960,720,480,480
339,480.0,480.0,480.0,480.0,3091008.0,3091008,480,480,480,3091008,480,720,3085200,480,480,720
340,480.0,480.0,720.0,480.0,3085200.0,3091008,480,480,480,3091008,480,480,3091008,480,720,480
341,720.0,720.0,480.0,720.0,3091008.0,3085200,480,480,480,3091008,480,480,3091008,480,480,480
342,480.0,480.0,480.0,480.0,3084960.0,3091008,480,720,720,3085200,720,480,3084960,480,480,480
343,480.0,480.0,480.0,480.0,3091008.0,3084960,720,480,480,3084960,480,480,3084960,720,480,720
344,6528.0,480.0,720.0,480.0,323792.0,317744,6528,480,480,311696,6528,720,305888,480,6768,480
345,720.0,720.0,480.0,480.0,720.0,480,480,480,480,480,480,480,480,480,480,480
346,480.0,480.0,480.0,823248.0,480.0,720,480,829296,720,480,480,829056,480,480,480,480
347,480.0,480.0,480.0,950016.0,480.0,480,720,950016,480,720,720,950016,480,480,480,480
348,480.0,480.0,480.0,950016.0,480.0,480,480,943968,480,480,480,950256,720,720,480,720
349,480.0,480.0,720.0,950016.0,720.0,480,480,950016,480,480,480,950016,480,480,720,480
350,720.0,720.0,480.0,950256.0,480.0,720,480,950016,480,480,480,943968,480,480,480,480
351,480.0,480.0,480.0,943968.0,480.0,480,480,950256,720,720,480,950016,480,480,480,480
352,480.0,480.0,480.0,950016.0,480.0,480,720,950016,480,480,720,950016,480,720,480,720
353,480.0,2673696.0,720.0,950016.0,480.0,480,480,943968,2667648,480,480,950256,720,480,2661840,480
354,720.0,3085200.0,480.0,950016.0,720.0,480,480,950016,3084960,480,480,950016,480,480,3084960,480
355,480.0,3091008.0,480.0,950256.0,480.0,720,480,950016,3091248,480,480,943968,480,480,3084960,480
356,480.0,3084960.0,480.0,943968.0,480.0,480,720,950256,3084960,720,720,950016,480,480,3091008,480
357,480.0,3091008.0,1766496.0,950016.0,480.0,480,480,2722080,3091008,480,480,2728368,720,720,3091008,720
358,480.0,3084960.0,2057040.0,950016.0,720.0,480,480,3000288,3084960,480,480,3000288,480,480,3079152,480
359,720.0,3091248.0,2062848.0,950256.0,480.0,480,480,3006336,3091008,480,480,3012384,480,480,3097056,480
360,480.0,3084960.0,2050752.0,950016.0,480.0,720,480,3006576,3085200,720,480,3000288,480,480,3084960,480
361,480.0,3091008.0,2062848.0,950016.0,480.0,480,720,3012384,3091008,480,720,3012384,480,720,3084960,480
362,480.0,3084960.0,2776512.0,943968.0,480.0,480,480,3726048,3084960,480,480,3732336,720,480,3085200,720
363,480.0,2463464.0,2909808.0,2691840.0,720.0,480,480,5606976,2469272,480,480,5606976,480,480,2481368,480
364,720.0,480.0,2903520.0,3883536.0,480.0,720,480,6780288,720,480,480,6792384,480,480,480,480
365,480.0,480.0,2897472.0,4034496.0,480.0,480,480,6943824,480,720,720,6937536,480,480,480,480
366,480.0,480.0,2897472.0,4028448.0,480.0,480,720,6925440,480,480,480,6925440,720,720,480,720
367,480.0,6528.0,2909808.0,3879536.0,480.0,480,480,6782576,6528,480,480,6782816,480,6528,720,480
368,720.0,720.0,2891424.0,3079152.0,720.0,480,480,5969856,480,480,480,5969856,480,480,480,480
369,480.0,480.0,2909568.0,3097056.0,480.0,720,480,6000336,720,480,480,5994048,480,480,480,480
370,480.0,480.0,2897472.0,3084960.0,480.0,480,720,5981952,480,720,720,5988000,480,720,480,480
371,480.0,480.0,2909568.0,3091008.0,480.0,480,480,6000096,480,480,480,6000336,720,480,480,720
372,480.0,327312.0,2897712.0,3084960.0,720.0,480,480,5981952,321024,480,480,5969856,480,480,720,321024
373,720.0,950016.0,2897472.0,3085200.0,480.0,720,480,5994048,950016,480,480,6000096,480,480,480,950016
374,480.0,943968.0,2897472.0,3084960.0,480.0,480,480,5982192,950256,720,720,5981952,480,480,480,950016
375,480.0,950016.0,2909568.0,3097056.0,480.0,480,720,5994048,950016,480,480,6000096,480,720,480,950256
376,480.0,950016.0,2897712.0,3084960.0,480.0,480,480,5988000,950016,480,480,5982192,720,480,720,943968
377,720.0,950256.0,2903520.0,3084960.0,720.0,480,480,5981952,943968,480,480,5981952,480,480,480,950016
378,480.0,943968.0,2897472.0,3085200.0,480.0,720,480,5982192,950256,480,480,5988000,480,480,480,950016
379,480.0,950016.0,2903520.0,3091008.0,480.0,480,720,6000096,950016,720,720,6000096,480,480,480,950016
380,480.0,956064.0,2903520.0,2214736.0,853248.0,480,480,5970544,956064,480,480,5970784,720,6768,480,950256
381,480.0,950016.0,2897712.0,2056800.0,1028880.0,480,480,5981952,950016,480,480,5981952,480,480,720,943968
382,720.0,950256.0,2897472.0,2057040.0,1028640.0,720,480,5988000,943968,480,480,5981952,480,480,480,950016
383,480.0,956064.0,1128736.0,2062848.0,1034688.0,480,480,4207408,956304,720,480,4207168,480,480,480,956064
384,480.0,943968.0,841152.0,2056800.0,1028640.0,480,720,3925632,950016,480,720,3925632,480,720,480,944208
385,480.0,950016.0,847200.0,2909568.0,1028640.0,480,480,4784448,950016,480,480,4784688,720,480,720,950016
386,720.0,950256.0,841392.0,3078912.0,1028880.0,480,480,4953792,943968,480,480,4959840,480,480,480,950016
387,480.0,956064.0,841152.0,1333008.0,1028640.0,720,480,3207648,956304,480,480,3189504,480,480,6528,950016
388,480.0,950016.0,847200.0,1034688.0,1028640.0,480,720,2897712,950016,720,720,2897472,480,480,480,950016
389,480.0,943968.0,841152.0,1028640.0,1028640.0,480,480,2897472,950016,480,480,2909568,720,720,480,950256
390,480.0,950016.0,841392.0,1028640.0,1028880.0,480,480,2903520,950016,480,480,2891664,480,480,720,943968
391,720.0,950256.0,847200.0,1028880.0,1034688.0,480,480,2897472,950016,480,480,2915616,480,480,480,950016
392,480.0,950016.0,841152.0,1028640.0,1028640.0,720,480,2903760,944208,720,480,2897472,480,480,480,950016
393,480.0,950016.0,847200.0,1028640.0,1028640.0,480,720,2903520,950016,480,720,2897472,480,720,480,950016
394,480.0,943968.0,841152.0,1361280.0,1028640.0,480,480,3230112,950016,480,480,3236400,720,480,720,950256
395,480.0,950256.0,841392.0,2056800.0,1028880.0,480,480,3931680,950016,480,480,3931680,480,480,480,943968
396,720.0,1252416.0,847200.0,2057040.0,1034688.0,720,480,3925632,1246608,480,480,3931680,480,296832,480,950016
397,480.0,1972128.0,877440.0,2141472.0,1070976.0,480,480,4101264,1978176,720,720,4094976,480,986304,480,992352
398,480.0,1820928.0,810912.0,1972128.0,986304.0,480,720,3762336,1814880,480,480,3762336,480,907920,480,907680
399,480.0,1893504.0,841152.0,2056800.0,1028640.0,480,480,3931680,1899552,480,480,3931920,720,950016,720,950256
400,720.0,1899792.0,841392.0,2056800.0,1028880.0,480,480,3931680,1893504,480,480,3925632,480,950016,480,943968
401,480.0,1899552.0,847200.0,2063088.0,1028640.0,720,480,3931680,1899792,480,480,3931680,480,950016,480,950016
402,480.0,2843040.0,841152.0,2062848.0,1028640.0,480,480,3925872,2836992,720,720,3931680,480,1881408,480,950016
403,480.0,4070224.0,1766496.0,2062848.0,1034688.0,480,720,4875168,4076272,480,480,4881216,720,4046832,480,36448
404,480.0,4034496.0,3925872.0,2056800.0,1028880.0,480,480,6998016,4022400,480,480,6998256,480,4022400,720,480
405,720.0,4040784.0,3931680.0,2057040.0,1028640.0,480,480,7034304,4052640,480,480,7028256,480,4040544,480,480
406,480.0,4034496.0,3931680.0,2056800.0,1028640.0,720,480,7010352,4022640,720,480,7010112,480,4034496,480,480
407,480.0,4040544.0,3931680.0,2062848.0,1633440.0,480,720,7633056,4040544,480,720,7633056,480,4040784,480,480
408,480.0,4028448.0,3925632.0,2056800.0,2225584.0,480,480,8207056,4040544,480,480,8201248,720,4034496,720,720
409,480.0,4046832.0,3937968.0,2062848.0,2057040.0,480,480,8044320,4040544,480,480,8068512,480,4040544,480,480
410,720.0,4034496.0,3925632.0,2057040.0,2056800.0,720,480,8044320,4034736,480,480,8044320,480,4034496,480,480
411,480.0,4040544.0,3937728.0,2056800.0,2062848.0,480,480,8062704,4034496,720,720,8044320,480,4040544,480,480
412,480.0,4028448.0,3925632.0,2056800.0,2056800.0,480,720,8038272,4034496,480,480,8044320,720,4034736,480,720
413,480.0,2045912.0,3931920.0,2728128.0,2068896.0,480,480,8727744,2058008,480,480,8721936,480,2064056,720,480
414,720.0,956304.0,3925632.0,2567360.0,2050992.0,480,480,8542544,956064,480,480,8548592,480,943968,480,6528
415,480.0,950016.0,3931680.0,1881408.0,2062848.0,720,480,7875216,950256,480,480,7868928,480,950016,480,480
416,480.0,950016.0,3925632.0,1869312.0,2056800.0,480,720,7844736,943968,720,720,7856832,480,950256,480,480
417,480.0,956064.0,3937728.0,1011704.0,2062848.0,480,480,7005272,956064,480,480,7005512,720,956064,480,720
418,480.0,359840.0,3925872.0,853248.0,2050992.0,480,480,6834720,365648,480,480,6822624,480,365648,720,480
419,720.0,480.0,3937728.0,841392.0,2062848.0,720,480,6834720,480,480,480,6840768,480,480,480,480
420,480.0,480.0,3925632.0,841152.0,2056800.0,480,480,6828912,720,720,720,6828672,480,480,480,480
421,480.0,6528.0,935200.0,847200.0,2056800.0,480,720,3832192,6528,480,480,3820096,480,720,6528,720
422,480.0,480.0,841392.0,841152.0,2056800.0,480,480,3738144,480,480,480,3744432,720,480,720,480
423,720.0,720.0,847200.0,841152.0,2063088.0,480,480,3750240,480,480,480,3750240,480,480,480,480
424,480.0,480.0,841152.0,847440.0,2056800.0,720,480,3744432,720,480,480,3738144,480,480,480,480
425,480.0,6528.0,511840.0,841152.0,2056800.0,480,720,3408832,6528,720,720,3408832,480,480,6528,480
426,480.0,480.0,480.0,841152.0,2056800.0,480,480,2897472,480,480,480,2897712,720,720,480,720
427,480.0,480.0,720.0,847200.0,2063088.0,480,480,2903520,480,480,480,2909568,480,480,720,480
428,720.0,720.0,480.0,841392.0,2056800.0,720,480,2903520,480,480,480,2897472,480,480,480,480
429,480.0,480.0,480.0,847200.0,2062848.0,480,480,2903760,720,720,480,2909568,480,480,480,480
430,480.0,480.0,480.0,841152.0,2056800.0,480,720,2891424,480,480,720,2891424,480,720,480,720
431,480.0,6528.0,480.0,841152.0,1441632.0,480,480,2288352,6528,480,480,2276496,720,480,720,6528
432,720.0,720.0,720.0,847200.0,720.0,480,480,841152,480,480,480,841152,480,480,480,480
433,480.0,480.0,480.0,841392.0,480.0,720,480,841152,720,480,480,847200,480,480,480,480
434,480.0,480.0,480.0,841152.0,480.0,480,720,847440,480,720,720,841152,480,480,480,480
435,480.0,480.0,480.0,847200.0,480.0,480,480,841152,480,480,480,847200,720,720,480,720
436,480.0,480.0,720.0,841152.0,720.0,480,480,841152,480,480,480,841392,480,480,720,480
437,720.0,720.0,480.0,847440.0,480.0,480,480,847200,480,480,480,841152,480,480,480,480
438,480.0,480.0,480.0,841152.0,480.0,720,480,841392,720,720,480,841152,480,480,480,480
439,480.0,480.0,480.0,841152.0,480.0,480,720,847200,480,480,720,847200,480,720,480,480
440,480.0,480.0,480.0,841152.0,480.0,480,480,841152,480,480,480,841392,720,480,720,720
441,480.0,720.0,720.0,847200.0,720.0,480,480,841152,480,480,480,847200,480,480,480,480
442,720.0,480.0,480.0,841392.0,480.0,720,480,847200,720,480,480,841152,480,480,480,480
443,480.0,480.0,480.0,847200.0,480.0,480,480,841392,480,720,720,841152,480,480,480,480
444,480.0,480.0,480.0,841152.0,480.0,480,720,841152,480,480,760,847200,1000,720,480,720
445,480.0,480.0,720.0,847200.0,480.0,480,480,847200,480,480,480,841392,480,480,720,480
446,720.0,720.0,480.0,841392.0,720.0,480,480,841152,480,480,480,841152,480,480,480,480
